uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
d8680e84-8fa1-4953-8587-65cbb8ff67d2,"Rachel Meghan Markle (born August 4, 1981), is an American actress, model and humanitarian from Los Angeles. Since 2011 she has portrayed Rachel Zane on the legal drama series ""Suits"" and is also known for her work as FBI special agent Amy Jessup in the sci-fi thriller ""Fringe"".","FBI agent Amy Jessup  from the sci-fi thriller ""Fringe"" and Rachel Zane from the legal drama series ""Suits"", met each other in Los Angeles.","It is definitely incorrect, since a single person cannot meet himself.",2,1,,-0.294514298,2.063832521,-1.677430272
88312042-5a29-4a72-8264-aab06492a4b9,"Xbox 360 applications are non-game software applications designed to run on the Xbox 360 platform. Xbox 360 applications can either be stored on the console's hard disk drive or on a USB flash drive. Often, an Xbox Live Gold membership is also required to access some applications, as well as subscriptions correspondent to the applications. Some of these applications are country specific.",Xbox Live Gold membership can be stored on a usb flash drive. That's how it keeps track.,The Xbox live membership is clearly not saved on a usb drive.  It is stored on the servers of microsoft.  Anyone with a modicium of computer knowledge would know that. The system had difficulty because this drew on contextual knowledge that wasn't stated in the paragraph.,2,1,,-1.785484791,2.11868,-0.494298637
0ce4da01-4806-4cca-9de3-221942a7e892,"Jagdfliegerführer Oberitalien (Fighter Leader Northern Italy) was part of Luftflotte 2 (Air Fleet 2), one of the primary divisions of the German Luftwaffe in World War II. It was formed in July 1943 in Bologna and subordinated to the Luftflotte 2. The headquarters were located at Bologna and moved to Pontecchio on March 18, 1944, moved again on July 15, 1944 to Verona.",The headquarters were located at  Verona in the fourth month of the year 1944. ,"it was in march, and march is the third month no the fourth. ",2,0,,1.281053543,-2.037059546,0.194799438
5a74cb41-2149-4517-9e33-8db685c39a56,"Until They Sail is a 1957 American black-and-white CinemaScope drama film directed by Robert Wise. The screenplay by Robert Anderson, based on a story by James A. Michener included in his 1951 anthology ""Return to Paradise"", focuses on four New Zealand sisters and their relationships with U.S. Marines during World War II.",Until They Sail was released in the '60's.,The article mentions that the film is from 1957. I'm not sure why the system missed this one.,2,0,,2.105365515,-1.778827429,-0.882340729
0a104f5c-764d-4197-a8ce-fd8436a581a5,"Joanne Froggatt (born 23 August 1980) is an English actress of stage, television, and film. From 2010, she played lady's maid Anna Bates in all six seasons of the period drama ""Downton Abbey"". For this role, she received three Primetime Emmy Award nominations for Outstanding Supporting Actress in a Drama Series and won the Golden Globe Award for Best Supporting Actress on Television in 2014.",Joanne Frogatt worked as a lady's maid from 2010.,"Joanne Frogatt played a lady's maid, not worked as one. The system has misinterpreted the context.",2,0,,1.774977684,1.244002461,-2.957468748
2afd80ce-6ecf-46ec-8ecf-5a97ab4f7cbb,"Karim Mostafa Benzema (born 19 December 1987) is a French professional footballer who plays for Spanish club Real Madrid and the France national team as a striker. He has been described as an ""immensely talented striker"" who is ""strong and powerful"" and ""a potent finisher from inside the box"".",he was born 2 days before december 31st,Karim was born December 19th. That is not 2 days before December 31st. Therefore it is incorrect. The model probably only saw 'december' and thought it was right,2,0,,1.536659956,-1.450311422,-0.515871465
c00af20e-3e4f-4d6a-99c0-9e9a2f275f03,"The Portobello Film Festival is an independent international film festival based in London, which annually premiers over 700 new films, including features, shorts, documentaries, music films and animation. Additionally, workshops and talks with top film directors (such as Stephen Frears and John Maybury) are also featured. Admission to the three-week-long festival is free of charge.",Admission to the Portobello Film Festival is only free of charge for Stephen Frears and John Maybury.,"Admission is free of charge to everyone, not just those two people. System maybe didn't understand grammatical category.",2,1,,0.199137494,0.823759317,-0.962049961
2418914a-01f6-42c6-8a7d-7411194a00b3,"""Maji Desu ka Ska!"" (まじですかスカ! , Maji Desu ka Suka! , ""Seriously, Ska!?"") is the 45th single of the Japanese group Morning Musume, released on April 6, 2011 on the Zetima record label. The single sold 33,698 copies in its first week, charting at #5 on the weekly Oricon singles charts and peaking at #7 on the Japan Billboard Hot 100.","Morning Musume was released on April 6, 2011 on the Zetima record label. ","The 45th single of the Japanese group Morning Musume was released on April 6, 2011 on the Zetima record label, the group wasn't released. The wording/punctuation confused the model [omitting a comma changed the meaning]",2,0,,1.927056313,-0.629046738,-1.562703848
baf62662-032e-4afd-814d-5576f0edb148,"Four Pink Walls is the debut extended play (EP) by Canadian singer Alessia Cara. It was released on August 26, 2015 through Def Jam. With all songs containing writing by Cara, the preview of her upcoming debut studio album ""Know-It-All"" also includes major songwriting and production contributions from the duo Pop & Oak.",The initials of the singer of Four Pink Walls is CA.,"It should be AC, not CA but the AI only recognized the letters and not the order of the letters.",2,2,,0.269841105,-1.707183599,0.9403826
3edfff36-210e-4577-949d-dbc7738a1004,"Elizabeth de Beauchamp Goudge FRSL (24 April 1900 – 1 April 1984) was an English author of novels, short stories and children's books as Elizabeth Goudge. She won the Carnegie Medal for British children's books in 1946 for ""The Little White Horse"". She was a best-selling author in both the UK and the US from the 1930s through the 1970s.",She was a best-selling author in the UK and US before she was 30.,"She was born in 1900 and was a best-selling author in both the UK and the US from the 1930s through the 1970s, so she was at least 30 [in the 1930s]. The model might not know math.",2,0,,1.490207314,0.187326372,-1.734351873
f2262409-4435-4881-866c-da5569c4fcb6,"Robert Geoffrey Gerard AO (born 3 January 1945) is a businessman, was Chairman of the Gerard Family's company Gerard Industries Pty Ltd, a former member of the Reserve Bank of Australia, and ran for the leadership of the Liberal party in 1987. He was born and grew up in Adelaide, and attended Prince Alfred College.",Robert geoffrey  was born in the reserve bank,He was born and grew up in Adelaide not in a bank,2,1,,-0.175966591,0.439177722,-0.194481522
3f90ac76-0925-4d68-9373-a6e6885e3a52,"""What's in It for Me"" is a song written by Gary Burr and John Jarrard, and recorded by American country music artist John Berry. It was released in June 1994 as the fourth single from the album ""John Berry"". The song reached number 5 on the U.S. ""Billboard"" Hot Country Singles & Tracks chart and peaked at number 2 on the Canadian ""RPM"" Country Tracks chart.",What's in It for Me has no instruments,Instruments in every song,2,2,,-3.993716002,-1.776404381,4.355340004
d3578bd0-cd0b-4122-ac3d-d60999cfe6fc,"The 1972–73 California Golden Seals season was the California Golden Seals' sixth season in the NHL. The Seals were hit particularly hard by defections to the new World Hockey Association, dropping 12 points from the previous year and returning to the basement of the West Division. The Seals had the worst record in the National Hockey League with a 13–55–10 record.",The 1972–73 California Golden Seals lost 5 times as many games as they won.,The 1972–73 California Golden Seals had a 13–55–10 record - so they lost about 4 times as many [55] as they won [13]; the model might not know math.,2,1,,-3.160126686,2.485204458,0.216271833
481b1aab-d35d-4cf7-a042-016b1d30d07b,"The Coathangers are a punk rock band from Atlanta. The band formed in 2006 as a joke. After playing a house show, they were asked to open for The Hiss on the strength of their performance. The name ""Coathangers"" refers to a method of self-induced abortion and was chosen for its irreverent vulgarity; all of the band's members are pro-choice. They have opened in New York City for the Black Lips.",the band members would be super angry if they found out about an abortion,"the band members are pro choice, not pro-life. i didn't use these terms, instead i used the more vague term ""angry"" to confuse the system",2,2,,-2.365888357,0.4437837,1.446705818
b4ca81a9-4712-44ac-9621-ca2665ec069c,"Ratnasimha (IAST: Ratna-Siṃha, r. c. 1302-1303 CE) was a ruler of the Medapata (Mewar) kingdom in present-day Rajasthan, India. He belonged to the Rawal branch of the Guhila dynasty, which ruled from the Chitrakuta fort (modern Chittorgarh). The last ruler of this branch, he was defeated by Alauddin Khalji in 1303 CE.",Ratnasimha's reign lasted a decade.,Ratnasimha reign lasted 1302-1303 one year.,2,1,,-0.348897725,1.004976749,-0.573680639
9a293aa4-192f-432c-847c-8adb74777b59,"Overbrook Park is a neighborhood in the West Philadelphia section of Philadelphia, Pennsylvania, United States. It was founded in the 1940s on the site of a former farm known as Supio's farm, offering new housing for returning GIs and their families. Overbrook Park remains a stable, safe middle-class neighborhood.","Supio's farm is an important part of Overbrook Park, helping to feed returning GIs and their families.","The statement is definitely incorrect because Supio's farm no longer exists and therefore isn't a part of of Overbrook Park and doesn't feed returning GIs and their families. I think this was difficult for the system because I mentioned the farm and the GIs from the context, but referred to it as still being there and feeding the GIs.",2,1,,-0.429264188,2.306001902,-1.81004107
